timestamp,cattle_id,temperature,heartRate,humidity,distance,hour,day_of_week,is_anomaly,anomaly_type,heart_rate
2024-01-12T20:10:00,COW_001,38.41,58.0,64.6,40.5,20,4,0,normal,
2024-01-12T20:20:00,COW_001,38.6,58.9,66.5,23.3,20,4,0,normal,
2024-01-12T20:30:00,COW_001,38.88,63.8,60.8,11.9,20,4,0,normal,
2024-01-12T20:40:00,COW_001,38.92,56.4,62.7,9.7,20,4,0,normal,
2024-01-12T20:50:00,COW_001,41.06,114.0,99.5,15.9,20,4,1,heatstroke,
2024-01-12T21:00:00,COW_001,38.66,60.8,63.8,3.8,21,4,0,normal,
2024-01-12T21:10:00,COW_001,38.6,61.5,63.5,2.7,21,4,0,normal,
2024-01-12T21:20:00,COW_001,38.59,57.4,65.9,22.1,21,4,0,normal,
2024-01-12T21:30:00,COW_001,38.51,62.9,63.7,2.4,21,4,0,normal,
2024-01-12T21:40:00,COW_001,42.15,120.4,94.4,0.1,21,4,1,heatstroke,
2024-01-12T21:50:00,COW_001,38.6,48.6,70.1,5.7,21,4,0,normal,
2024-01-12T22:00:00,COW_001,38.33,56.5,72.1,16.4,22,4,0,normal,
2024-01-12T22:10:00,COW_001,40.81,52.9,71.3,6.4,22,4,1,fever,101.8
2024-01-12T22:20:00,COW_001,38.47,52.7,71.1,1.8,22,4,0,normal,
2024-01-12T22:30:00,COW_001,38.97,59.6,68.3,7.1,22,4,0,normal,
2024-01-12T22:40:00,COW_001,38.62,50.4,71.9,7.9,22,4,0,normal,
2024-01-12T22:50:00,COW_001,38.7,55.9,66.7,9.0,22,4,0,normal,
2024-01-12T23:00:00,COW_001,38.51,50.1,74.3,1.9,23,4,0,normal,
2024-01-12T23:10:00,COW_001,38.34,54.7,71.2,12.8,23,4,0,normal,
2024-01-12T23:20:00,COW_001,38.68,50.5,74.5,0.7,23,4,0,normal,
2024-01-12T23:30:00,COW_001,38.59,53.8,68.6,0.2,23,4,0,normal,
2024-01-12T23:40:00,COW_001,38.33,57.2,75.3,3.4,23,4,0,normal,
2024-01-12T23:50:00,COW_001,38.65,53.9,78.3,10.8,23,4,0,normal,
2024-01-13T00:00:00,COW_001,38.05,51.0,70.9,3.3,0,5,0,normal,
2024-01-13T00:10:00,COW_001,38.44,53.2,66.7,15.0,0,5,0,normal,
2024-01-13T00:20:00,COW_001,38.4,49.4,72.0,27.9,0,5,0,normal,
2024-01-13T00:30:00,COW_001,38.33,47.8,72.5,1.7,0,5,0,normal,
2024-01-13T00:40:00,COW_001,38.54,51.4,76.5,0.2,0,5,0,normal,
2024-01-13T00:50:00,COW_001,38.64,51.5,73.6,2.4,0,5,0,normal,
2024-01-13T01:00:00,COW_001,38.27,51.2,71.2,4.3,1,5,0,normal,
2024-01-13T01:10:00,COW_001,38.26,38.0,76.3,2.5,1,5,0,normal,
2024-01-13T01:20:00,COW_001,38.43,46.9,68.0,16.1,1,5,0,normal,
2024-01-13T01:30:00,COW_001,38.29,50.9,74.0,5.5,1,5,0,normal,
2024-01-13T01:40:00,COW_001,38.47,45.4,71.9,0.5,1,5,0,normal,
2024-01-13T01:50:00,COW_001,38.2,47.8,73.1,18.7,1,5,0,normal,
2024-01-13T02:00:00,COW_001,38.38,52.4,75.1,13.0,2,5,0,normal,
2024-01-13T02:10:00,COW_001,38.61,53.7,72.0,5.0,2,5,0,normal,
2024-01-13T02:20:00,COW_001,38.4,50.8,77.4,13.8,2,5,0,normal,
2024-01-13T02:30:00,COW_001,38.37,42.8,73.7,5.0,2,5,0,normal,
2024-01-13T02:40:00,COW_001,38.72,46.1,73.5,1.8,2,5,0,normal,
2024-01-13T02:50:00,COW_001,38.57,43.4,70.1,6.1,2,5,0,normal,
2024-01-13T03:00:00,COW_001,38.37,49.4,71.9,5.8,3,5,0,normal,
2024-01-13T03:10:00,COW_001,38.18,47.2,77.4,12.5,3,5,0,normal,
2024-01-13T03:20:00,COW_001,38.28,49.5,72.1,4.0,3,5,0,normal,
2024-01-13T03:30:00,COW_001,38.24,50.5,77.4,3.9,3,5,0,normal,
2024-01-13T03:40:00,COW_001,38.34,46.0,67.4,5.8,3,5,0,normal,
2024-01-13T03:50:00,COW_001,38.67,50.4,69.7,15.3,3,5,0,normal,
2024-01-13T04:00:00,COW_001,38.44,42.8,69.5,7.5,4,5,0,normal,
2024-01-13T04:10:00,COW_001,38.48,53.3,74.0,9.7,4,5,0,normal,
2024-01-13T04:20:00,COW_001,38.27,58.4,74.2,7.0,4,5,0,normal,
2024-01-13T04:30:00,COW_001,38.45,40.7,77.6,1.9,4,5,0,normal,
2024-01-13T04:40:00,COW_001,38.1,50.4,73.0,3.4,4,5,0,normal,
2024-01-13T04:50:00,COW_001,38.45,45.2,71.5,0.4,4,5,0,normal,
2024-01-13T05:00:00,COW_001,38.57,57.3,68.9,6.8,5,5,0,normal,
2024-01-13T05:10:00,COW_001,38.58,48.2,68.4,0.1,5,5,0,normal,
2024-01-13T05:20:00,COW_001,38.46,48.5,68.4,1.8,5,5,0,normal,
2024-01-13T05:30:00,COW_001,38.46,21.8,71.1,15.9,5,5,1,bradycardia,
2024-01-13T05:40:00,COW_001,38.46,51.3,67.4,2.5,5,5,0,normal,
2024-01-13T05:50:00,COW_001,38.79,53.9,67.2,4.3,5,5,0,normal,
2024-01-13T06:00:00,COW_001,38.68,50.3,72.3,4.4,6,5,0,normal,
2024-01-13T06:10:00,COW_001,38.63,56.6,72.3,4.3,6,5,0,normal,
2024-01-13T06:20:00,COW_001,38.52,61.3,65.2,110.0,6,5,0,normal,
2024-01-13T06:30:00,COW_001,38.83,54.9,68.7,81.1,6,5,0,normal,
2024-01-13T06:40:00,COW_001,38.72,51.5,71.6,12.2,6,5,0,normal,
2024-01-13T06:50:00,COW_001,38.19,52.2,63.8,6.6,6,5,0,normal,
2024-01-13T07:00:00,COW_001,38.75,59.7,67.8,37.1,7,5,0,normal,
2024-01-13T07:10:00,COW_001,38.6,57.5,66.8,94.2,7,5,0,normal,
2024-01-13T07:20:00,COW_001,38.84,60.0,67.2,9.2,7,5,0,normal,
2024-01-13T07:30:00,COW_001,38.56,58.8,65.6,5.1,7,5,0,normal,
2024-01-13T07:40:00,COW_001,38.8,56.7,67.1,6.5,7,5,0,normal,
2024-01-13T07:50:00,COW_001,38.72,54.0,61.7,13.0,7,5,0,normal,
2024-01-13T08:00:00,COW_001,38.87,57.2,64.3,7.2,8,5,0,normal,
2024-01-13T08:10:00,COW_001,38.87,65.2,67.8,40.8,8,5,0,normal,
2024-01-13T08:20:00,COW_001,38.63,56.7,68.6,21.1,8,5,0,normal,
2024-01-13T08:30:00,COW_001,38.78,55.4,64.2,19.5,8,5,0,normal,
2024-01-13T08:40:00,COW_001,38.74,60.1,69.4,39.9,8,5,0,normal,
2024-01-13T08:50:00,COW_001,38.76,62.9,65.7,0.6,8,5,0,normal,
2024-01-13T09:00:00,COW_001,39.12,64.2,57.0,5.1,9,5,0,normal,
2024-01-13T09:10:00,COW_001,38.97,62.8,65.9,73.7,9,5,0,normal,
2024-01-13T09:20:00,COW_001,39.17,66.5,64.6,17.8,9,5,0,normal,
2024-01-13T09:30:00,COW_001,39.07,68.8,63.1,16.4,9,5,0,normal,
2024-01-13T09:40:00,COW_001,38.78,62.2,59.8,18.2,9,5,0,normal,
2024-01-13T09:50:00,COW_001,39.17,61.2,63.5,31.5,9,5,0,normal,
2024-01-13T10:00:00,COW_001,39.09,68.0,63.4,23.2,10,5,0,normal,
2024-01-13T10:10:00,COW_001,39.05,69.3,61.2,80.6,10,5,0,normal,
2024-01-13T10:20:00,COW_001,38.74,64.4,56.3,11.8,10,5,0,normal,
2024-01-13T10:30:00,COW_001,38.78,68.6,59.7,2.5,10,5,0,normal,
2024-01-13T10:40:00,COW_001,38.86,68.1,59.5,11.0,10,5,0,normal,
2024-01-13T10:50:00,COW_001,38.97,67.7,61.9,8.8,10,5,0,normal,
2024-01-13T11:00:00,COW_001,38.79,58.9,60.4,25.2,11,5,0,normal,
2024-01-13T11:10:00,COW_001,39.16,72.1,60.7,0.3,11,5,0,normal,
2024-01-13T11:20:00,COW_001,39.21,67.7,60.2,26.4,11,5,0,normal,
2024-01-13T11:30:00,COW_001,39.33,69.6,52.9,37.3,11,5,0,normal,
2024-01-13T11:40:00,COW_001,39.33,66.0,59.2,21.0,11,5,0,normal,
2024-01-13T11:50:00,COW_001,39.09,75.2,56.9,10.1,11,5,0,normal,
2024-01-13T12:00:00,COW_001,39.28,71.7,60.5,120.0,12,5,0,normal,
2024-01-13T12:10:00,COW_001,39.12,69.4,57.0,105.1,12,5,0,normal,
2024-01-13T12:20:00,COW_001,39.33,70.4,58.2,11.4,12,5,0,normal,
2024-01-13T12:30:00,COW_001,39.11,68.7,60.2,40.6,12,5,0,normal,
2024-01-13T12:40:00,COW_001,38.98,73.1,57.8,11.9,12,5,0,normal,
2024-01-13T12:50:00,COW_001,39.08,72.5,59.7,21.4,12,5,0,normal,
2024-01-13T13:00:00,COW_001,39.42,77.9,56.4,11.3,13,5,0,normal,
2024-01-13T13:10:00,COW_001,39.37,72.6,52.2,20.9,13,5,0,normal,
2024-01-13T13:20:00,COW_001,39.06,71.1,54.5,7.7,13,5,0,normal,
2024-01-13T13:30:00,COW_001,39.29,65.9,55.9,30.7,13,5,0,normal,
2024-01-13T13:40:00,COW_001,39.06,63.2,53.0,5.9,13,5,0,normal,
2024-01-13T13:50:00,COW_001,41.18,27.7,60.3,0.0,13,5,1,collapse,
2024-01-13T14:00:00,COW_001,39.2,69.8,63.0,43.0,14,5,0,normal,
2024-01-13T14:10:00,COW_001,39.48,69.8,54.8,58.3,14,5,0,normal,
2024-01-13T14:20:00,COW_001,38.98,72.0,56.5,5.4,14,5,0,normal,
2024-01-13T14:30:00,COW_001,39.13,73.2,62.5,5.4,14,5,0,normal,
2024-01-13T14:40:00,COW_001,39.26,67.3,59.8,13.3,14,5,0,normal,
2024-01-13T14:50:00,COW_001,38.93,71.7,56.6,7.3,14,5,0,normal,
2024-01-13T15:00:00,COW_001,39.47,68.2,64.6,115.3,15,5,0,normal,
2024-01-13T15:10:00,COW_001,39.25,68.4,64.7,29.8,15,5,0,normal,
2024-01-13T15:20:00,COW_001,39.02,68.6,57.4,47.7,15,5,0,normal,
2024-01-13T15:30:00,COW_001,38.93,68.5,57.3,45.0,15,5,0,normal,
2024-01-13T15:40:00,COW_001,39.09,75.2,54.8,77.0,15,5,0,normal,
2024-01-13T15:50:00,COW_001,39.46,71.9,60.9,41.2,15,5,0,normal,
2024-01-13T16:00:00,COW_001,39.14,74.5,61.4,8.7,16,5,0,normal,
2024-01-13T16:10:00,COW_001,39.03,74.4,57.2,45.1,16,5,0,normal,
2024-01-13T16:20:00,COW_001,38.94,68.6,54.0,6.8,16,5,0,normal,
2024-01-13T16:30:00,COW_001,39.01,66.9,60.6,21.2,16,5,0,normal,
2024-01-13T16:40:00,COW_001,39.17,70.2,55.9,3.3,16,5,0,normal,
2024-01-13T16:50:00,COW_001,39.12,77.2,62.7,19.0,16,5,0,normal,
2024-01-13T17:00:00,COW_001,38.99,68.1,62.4,5.7,17,5,0,normal,
2024-01-13T17:10:00,COW_001,39.61,69.4,56.8,7.7,17,5,0,normal,
2024-01-13T17:20:00,COW_001,38.98,66.3,57.2,8.2,17,5,0,normal,
2024-01-13T17:30:00,COW_001,38.91,66.9,59.3,38.9,17,5,0,normal,
2024-01-13T17:40:00,COW_001,39.22,68.7,60.6,55.0,17,5,0,normal,
2024-01-13T17:50:00,COW_001,39.01,67.4,56.4,6.5,17,5,0,normal,
2024-01-13T18:00:00,COW_001,38.87,62.4,54.7,103.3,18,5,0,normal,
2024-01-13T18:10:00,COW_001,39.2,68.9,58.8,14.5,18,5,0,normal,
2024-01-13T18:20:00,COW_001,39.16,60.9,57.7,24.0,18,5,0,normal,
2024-01-13T18:30:00,COW_001,39.38,64.4,61.7,38.6,18,5,0,normal,
2024-01-13T18:40:00,COW_001,39.06,63.1,54.9,5.2,18,5,0,normal,
2024-01-13T18:50:00,COW_001,38.8,61.7,61.1,22.7,18,5,0,normal,
2024-01-13T19:00:00,COW_001,38.79,66.5,63.7,40.6,19,5,0,normal,
2024-01-13T19:10:00,COW_001,38.9,62.0,66.4,51.1,19,5,0,normal,
2024-01-13T19:20:00,COW_001,38.84,57.9,61.6,37.2,19,5,0,normal,
2024-01-13T19:30:00,COW_001,39.05,65.8,67.9,15.5,19,5,0,normal,
2024-01-13T19:40:00,COW_001,38.63,66.7,61.8,36.8,19,5,0,normal,
2024-01-13T19:50:00,COW_001,39.01,59.0,58.1,10.6,19,5,0,normal,
2024-01-13T20:00:00,COW_001,38.65,53.0,65.3,100.6,20,5,0,normal,
2024-01-13T20:10:00,COW_001,39.07,60.0,63.2,30.7,20,5,0,normal,
2024-01-13T20:20:00,COW_001,38.97,60.9,66.5,0.7,20,5,0,normal,
2024-01-13T20:30:00,COW_001,38.75,60.9,65.4,37.5,20,5,0,normal,
2024-01-13T20:40:00,COW_001,38.71,59.7,64.8,1.0,20,5,0,normal,
2024-01-13T20:50:00,COW_001,38.92,59.3,70.9,4.6,20,5,0,normal,
2024-01-13T21:00:00,COW_001,38.98,61.6,71.1,15.8,21,5,0,normal,
2024-01-13T21:10:00,COW_001,38.7,54.0,72.2,6.7,21,5,0,normal,
2024-01-13T21:20:00,COW_001,38.5,62.1,66.2,3.7,21,5,0,normal,
2024-01-13T21:30:00,COW_001,38.6,58.5,62.9,4.7,21,5,0,normal,
2024-01-13T21:40:00,COW_001,38.69,56.7,68.8,10.3,21,5,0,normal,
2024-01-13T21:50:00,COW_001,38.84,52.6,70.4,0.8,21,5,0,normal,
2024-01-13T22:00:00,COW_001,38.72,51.9,69.0,0.1,22,5,0,normal,
2024-01-13T22:10:00,COW_001,38.66,52.3,66.5,6.9,22,5,0,normal,
2024-01-13T22:20:00,COW_001,38.71,53.1,71.1,7.5,22,5,0,normal,
2024-01-13T22:30:00,COW_001,38.72,59.8,73.0,7.9,22,5,0,normal,
2024-01-13T22:40:00,COW_001,38.64,54.1,71.6,16.5,22,5,0,normal,
2024-01-13T22:50:00,COW_001,38.71,63.0,60.8,14.1,22,5,0,normal,
2024-01-13T23:00:00,COW_001,38.82,45.0,69.0,7.6,23,5,0,normal,
2024-01-13T23:10:00,COW_001,38.52,50.2,71.6,7.2,23,5,0,normal,
2024-01-13T23:20:00,COW_001,38.34,52.8,66.6,1.5,23,5,0,normal,
2024-01-13T23:30:00,COW_001,38.44,55.7,75.5,8.3,23,5,0,normal,
2024-01-13T23:40:00,COW_001,38.28,47.8,63.8,15.9,23,5,0,normal,
2024-01-13T23:50:00,COW_001,38.4,22.4,72.0,16.0,23,5,1,bradycardia,
2024-01-14T00:00:00,COW_001,38.52,43.5,74.3,0.0,0,6,0,normal,
2024-01-14T00:10:00,COW_001,38.37,42.0,74.2,3.1,0,6,0,normal,
2024-01-14T00:20:00,COW_001,38.6,51.2,75.1,2.5,0,6,0,normal,
2024-01-14T00:30:00,COW_001,38.5,38.5,75.2,0.1,0,6,0,normal,
2024-01-14T00:40:00,COW_001,38.75,52.4,76.5,6.8,0,6,0,normal,
2024-01-14T00:50:00,COW_001,38.54,43.4,73.9,0.7,0,6,0,normal,
2024-01-14T01:00:00,COW_001,38.65,40.1,76.3,8.3,1,6,0,normal,
2024-01-14T01:10:00,COW_001,38.27,53.1,70.4,8.4,1,6,0,normal,
2024-01-14T01:20:00,COW_001,38.53,56.6,74.4,13.6,1,6,0,normal,
2024-01-14T01:30:00,COW_001,38.39,42.4,74.3,1.8,1,6,0,normal,
2024-01-14T01:40:00,COW_001,38.37,40.0,73.1,1.4,1,6,0,normal,
2024-01-14T01:50:00,COW_001,38.13,55.5,73.3,4.6,1,6,0,normal,
2024-01-14T02:00:00,COW_001,38.18,52.8,75.0,5.5,2,6,0,normal,
2024-01-14T02:10:00,COW_001,38.14,41.4,74.9,3.7,2,6,0,normal,
2024-01-14T02:20:00,COW_001,38.37,47.5,73.3,2.5,2,6,0,normal,
2024-01-14T02:30:00,COW_001,38.36,47.8,76.3,2.9,2,6,0,normal,
2024-01-14T02:40:00,COW_001,38.04,49.4,70.1,46.4,2,6,0,normal,
2024-01-14T02:50:00,COW_001,38.42,40.5,70.2,9.9,2,6,0,normal,
2024-01-14T03:00:00,COW_001,38.57,46.7,78.0,0.9,3,6,0,normal,
2024-01-14T03:10:00,COW_001,38.36,50.3,74.8,1.9,3,6,0,normal,
2024-01-14T03:20:00,COW_001,38.35,45.0,71.3,4.0,3,6,0,normal,
2024-01-14T03:30:00,COW_001,38.41,50.7,73.0,5.8,3,6,0,normal,
2024-01-14T03:40:00,COW_001,38.44,53.6,72.5,6.9,3,6,0,normal,
2024-01-14T03:50:00,COW_001,38.39,45.5,70.6,1.8,3,6,0,normal,
2024-01-14T04:00:00,COW_001,38.37,55.0,62.3,2.3,4,6,0,normal,
2024-01-14T04:10:00,COW_001,38.51,47.6,71.9,1.1,4,6,0,normal,
2024-01-14T04:20:00,COW_001,38.5,51.5,73.7,3.7,4,6,0,normal,
2024-01-14T04:30:00,COW_001,38.06,29.6,74.0,11.5,4,6,1,bradycardia,
2024-01-14T04:40:00,COW_001,38.32,52.2,70.8,3.2,4,6,0,normal,
2024-01-14T04:50:00,COW_001,38.14,46.5,75.4,1.2,4,6,0,normal,
2024-01-14T05:00:00,COW_001,41.93,20.7,72.3,0.0,5,6,1,collapse,
2024-01-14T05:10:00,COW_001,38.32,51.4,68.3,9.7,5,6,0,normal,
2024-01-14T05:20:00,COW_001,38.68,51.7,69.2,22.1,5,6,0,normal,
2024-01-14T05:30:00,COW_001,38.48,56.3,65.0,12.6,5,6,0,normal,
2024-01-14T05:40:00,COW_001,38.7,47.7,69.4,1.3,5,6,0,normal,
2024-01-14T05:50:00,COW_001,38.41,49.2,72.6,10.1,5,6,0,normal,
2024-01-14T06:00:00,COW_001,38.61,56.7,62.8,13.8,6,6,0,normal,
2024-01-14T06:10:00,COW_001,38.92,63.7,67.3,120.0,6,6,0,normal,
2024-01-14T06:20:00,COW_001,38.59,58.0,71.2,17.5,6,6,0,normal,
2024-01-14T06:30:00,COW_001,38.64,53.6,70.5,32.2,6,6,0,normal,
2024-01-14T06:40:00,COW_001,41.97,27.8,71.4,0.0,6,6,1,collapse,
2024-01-14T06:50:00,COW_001,38.47,57.5,66.8,28.1,6,6,0,normal,
2024-01-14T07:00:00,COW_001,38.51,61.5,74.2,18.2,7,6,0,normal,
2024-01-14T07:10:00,COW_001,38.64,63.9,67.3,18.5,7,6,0,normal,
2024-01-14T07:20:00,COW_001,38.53,49.9,70.4,27.4,7,6,0,normal,
2024-01-14T07:30:00,COW_001,38.36,52.4,67.0,24.0,7,6,0,normal,
2024-01-14T07:40:00,COW_001,38.69,56.7,67.6,37.7,7,6,0,normal,
2024-01-14T07:50:00,COW_001,38.8,60.1,66.5,35.6,7,6,0,normal,
2024-01-14T08:00:00,COW_001,38.71,65.1,64.2,11.1,8,6,0,normal,
2024-01-14T08:10:00,COW_001,38.84,56.0,62.2,67.7,8,6,0,normal,
2024-01-14T08:20:00,COW_001,38.67,57.4,67.1,29.0,8,6,0,normal,
2024-01-14T08:30:00,COW_001,38.71,60.0,64.8,18.3,8,6,0,normal,
2024-01-14T08:40:00,COW_001,38.85,57.1,68.2,45.6,8,6,0,normal,
2024-01-14T08:50:00,COW_001,38.95,61.7,66.2,3.4,8,6,0,normal,
2024-01-14T09:00:00,COW_001,39.01,70.4,62.7,32.0,9,6,0,normal,
2024-01-14T09:10:00,COW_001,39.0,66.1,62.8,2.8,9,6,0,normal,
2024-01-14T09:20:00,COW_001,39.2,63.2,64.1,83.9,9,6,0,normal,
2024-01-14T09:30:00,COW_001,39.11,61.8,62.7,14.0,9,6,0,normal,
2024-01-14T09:40:00,COW_001,39.03,63.4,63.5,26.6,9,6,0,normal,
2024-01-14T09:50:00,COW_001,38.78,65.0,62.1,91.8,9,6,0,normal,
2024-01-14T10:00:00,COW_001,39.14,65.1,65.3,22.6,10,6,0,normal,
2024-01-14T10:10:00,COW_001,38.89,72.7,60.0,16.0,10,6,0,normal,
2024-01-14T10:20:00,COW_001,39.3,65.8,64.7,42.0,10,6,0,normal,
2024-01-14T10:30:00,COW_001,38.84,65.7,66.7,86.2,10,6,0,normal,
2024-01-14T10:40:00,COW_001,38.56,63.4,59.1,1.5,10,6,0,normal,
2024-01-14T10:50:00,COW_001,38.85,60.7,63.1,12.7,10,6,0,normal,
2024-01-14T11:00:00,COW_001,38.98,73.0,57.4,52.2,11,6,0,normal,
2024-01-14T11:10:00,COW_001,39.01,67.9,56.1,24.7,11,6,0,normal,
2024-01-14T11:20:00,COW_001,39.24,74.2,56.2,5.5,11,6,0,normal,
2024-01-14T11:30:00,COW_001,38.94,64.5,56.0,25.8,11,6,0,normal,
2024-01-14T11:40:00,COW_001,38.92,74.6,56.6,12.0,11,6,0,normal,
2024-01-14T11:50:00,COW_001,39.27,66.8,59.5,2.9,11,6,0,normal,
2024-01-14T12:00:00,COW_001,39.24,69.9,56.7,65.6,12,6,0,normal,
2024-01-14T12:10:00,COW_001,39.18,73.2,62.5,60.1,12,6,0,normal,
2024-01-14T12:20:00,COW_001,38.94,68.5,66.9,27.1,12,6,0,normal,
2024-01-14T12:30:00,COW_001,39.26,72.9,58.3,81.4,12,6,0,normal,
2024-01-14T12:40:00,COW_001,39.18,71.6,58.0,65.6,12,6,0,normal,
2024-01-14T12:50:00,COW_001,38.89,77.1,58.2,5.2,12,6,0,normal,
2024-01-14T13:00:00,COW_001,39.31,68.0,55.9,10.8,13,6,0,normal,
2024-01-14T13:10:00,COW_001,39.03,76.9,54.4,16.1,13,6,0,normal,
2024-01-14T13:20:00,COW_001,39.05,72.1,55.8,36.6,13,6,0,normal,
2024-01-14T13:30:00,COW_001,39.36,68.1,59.3,75.6,13,6,0,normal,
2024-01-14T13:40:00,COW_001,39.01,79.4,55.0,14.4,13,6,0,normal,
2024-01-14T13:50:00,COW_001,39.29,74.0,60.1,50.8,13,6,0,normal,
2024-01-14T14:00:00,COW_001,39.46,70.1,53.1,35.1,14,6,0,normal,
2024-01-14T14:10:00,COW_001,39.12,79.9,55.7,27.3,14,6,0,normal,
2024-01-14T14:20:00,COW_001,39.27,74.4,58.7,36.9,14,6,0,normal,
2024-01-14T14:30:00,COW_001,39.26,75.4,56.0,7.9,14,6,0,normal,
2024-01-14T14:40:00,COW_001,39.15,73.3,58.3,25.7,14,6,0,normal,
2024-01-14T14:50:00,COW_001,39.32,70.8,60.6,7.5,14,6,0,normal,
2024-01-14T15:00:00,COW_001,39.19,64.2,61.4,54.8,15,6,0,normal,
2024-01-14T15:10:00,COW_001,39.21,77.2,58.5,7.5,15,6,0,normal,
2024-01-14T15:20:00,COW_001,39.17,70.9,55.0,73.2,15,6,0,normal,
2024-01-14T15:30:00,COW_001,39.44,74.3,52.1,16.5,15,6,0,normal,
2024-01-14T15:40:00,COW_001,39.34,72.0,56.6,21.7,15,6,0,normal,
2024-01-14T15:50:00,COW_001,39.25,74.1,57.5,120.0,15,6,0,normal,
2024-01-14T16:00:00,COW_001,39.26,66.7,58.0,23.5,16,6,0,normal,
2024-01-14T16:10:00,COW_001,39.11,72.4,52.8,12.5,16,6,0,normal,
2024-01-14T16:20:00,COW_001,40.86,65.7,58.7,7.8,16,6,1,fever,105.8
2024-01-14T16:30:00,COW_001,38.91,65.5,58.2,38.9,16,6,0,normal,
2024-01-14T16:40:00,COW_001,39.08,71.6,55.8,31.9,16,6,0,normal,
2024-01-14T16:50:00,COW_001,39.14,71.2,52.9,25.5,16,6,0,normal,
2024-01-14T17:00:00,COW_001,39.1,71.6,54.0,104.2,17,6,0,normal,
2024-01-14T17:10:00,COW_001,39.31,65.6,62.2,65.1,17,6,0,normal,
2024-01-14T17:20:00,COW_001,39.27,67.5,58.0,42.3,17,6,0,normal,
2024-01-14T17:30:00,COW_001,39.15,64.4,56.2,12.3,17,6,0,normal,
2024-01-14T17:40:00,COW_001,38.95,71.5,57.5,22.6,17,6,0,normal,
2024-01-14T17:50:00,COW_001,38.88,64.6,62.9,13.4,17,6,0,normal,
2024-01-14T18:00:00,COW_001,39.32,62.6,60.0,68.7,18,6,0,normal,
2024-01-14T18:10:00,COW_001,38.94,63.2,56.8,71.8,18,6,0,normal,
2024-01-14T18:20:00,COW_001,38.81,71.1,60.7,58.7,18,6,0,normal,
2024-01-14T18:30:00,COW_001,39.26,66.1,63.7,15.6,18,6,0,normal,
2024-01-14T18:40:00,COW_001,39.29,64.6,60.3,87.6,18,6,0,normal,
2024-01-14T18:50:00,COW_001,39.04,64.6,62.9,3.9,18,6,0,normal,
2024-01-14T19:00:00,COW_001,38.85,60.6,66.6,80.3,19,6,0,normal,
2024-01-14T19:10:00,COW_001,38.97,63.2,56.1,1.6,19,6,0,normal,
2024-01-14T19:20:00,COW_001,38.74,61.1,61.4,23.9,19,6,0,normal,
2024-01-14T19:30:00,COW_001,39.22,65.3,62.7,8.5,19,6,0,normal,
2024-01-14T19:40:00,COW_001,39.16,63.6,65.2,16.6,19,6,0,normal,
2024-01-14T19:50:00,COW_001,38.92,59.6,62.7,32.9,19,6,0,normal,
2024-01-14T20:00:00,COW_001,38.68,58.0,70.2,2.8,20,6,0,normal,
2024-01-14T20:10:00,COW_001,39.16,63.7,69.4,7.3,20,6,0,normal,
2024-01-14T20:20:00,COW_001,39.07,59.0,57.9,13.6,20,6,0,normal,
2024-01-14T20:30:00,COW_001,38.9,62.4,65.5,39.0,20,6,0,normal,
2024-01-14T20:40:00,COW_001,38.79,56.8,68.0,19.0,20,6,0,normal,
2024-01-14T20:50:00,COW_001,38.74,68.1,62.3,52.1,20,6,0,normal,
2024-01-14T21:00:00,COW_001,38.71,55.1,65.5,3.4,21,6,0,normal,
2024-01-14T21:10:00,COW_001,38.54,48.7,65.9,0.9,21,6,0,normal,
2024-01-14T21:20:00,COW_001,38.79,56.7,69.5,8.3,21,6,0,normal,
2024-01-14T21:30:00,COW_001,38.9,64.6,67.2,7.1,21,6,0,normal,
2024-01-14T21:40:00,COW_001,38.75,64.6,62.5,7.8,21,6,0,normal,
2024-01-14T21:50:00,COW_001,38.52,56.9,70.0,13.9,21,6,0,normal,
2024-01-14T22:00:00,COW_001,38.47,53.1,64.4,10.1,22,6,0,normal,
2024-01-14T22:10:00,COW_001,38.43,51.1,66.3,6.3,22,6,0,normal,
2024-01-14T22:20:00,COW_001,38.55,49.1,72.5,5.7,22,6,0,normal,
2024-01-14T22:30:00,COW_001,41.01,22.3,67.2,0.0,22,6,1,collapse,
2024-01-14T22:40:00,COW_001,38.49,48.4,62.5,2.2,22,6,0,normal,
2024-01-14T22:50:00,COW_001,38.6,53.0,68.8,11.8,22,6,0,normal,
2024-01-14T23:00:00,COW_001,38.7,54.2,70.6,1.8,23,6,0,normal,
2024-01-14T23:10:00,COW_001,38.72,55.1,73.8,2.3,23,6,0,normal,
2024-01-14T23:20:00,COW_001,38.58,52.2,68.1,4.7,23,6,0,normal,
2024-01-14T23:30:00,COW_001,38.61,50.8,68.6,10.8,23,6,0,normal,
2024-01-14T23:40:00,COW_001,38.28,47.3,73.6,0.4,23,6,0,normal,
2024-01-14T23:50:00,COW_001,38.56,47.2,69.6,9.5,23,6,0,normal,
2024-01-15T00:00:00,COW_001,38.5,46.7,69.2,22.0,0,0,0,normal,
2024-01-15T00:10:00,COW_001,38.36,49.4,70.9,0.2,0,0,0,normal,
2024-01-15T00:20:00,COW_001,38.49,38.0,69.5,3.8,0,0,0,normal,
2024-01-15T00:30:00,COW_001,38.39,54.0,73.9,6.1,0,0,0,normal,
2024-01-15T00:40:00,COW_001,38.26,51.2,69.5,2.3,0,0,0,normal,
